43.0,72.0,9.0,9.0,-7.549510478973389,1.900858998298645,-1.5731512308120728
30.0,84.0,6.0,10.0,1.7266807556152344,2.3049330711364746,-2.7252376079559326
24.0,138.0,3.0,16.0,-1.6908024549484253,-0.5571147799491882,-1.389158844947815
6.0,70.0,5.0,7.0,0.7165576815605164,-2.876472234725952,-6.832367897033691
-2.0,73.0,3.0,7.0,0.7967842817306519,-0.8706770539283752,-7.4083027839660645
-29.0,115.0,6.0,9.0,4.177903175354004,1.940277099609375,4.7736735343933105
16.0,102.0,3.0,11.0,2.725606918334961,-5.267136573791504,3.3895063400268555
-10.0,129.0,6.0,12.0,0.6399824023246765,5.271259784698486,-1.540438175201416
-27.0,114.0,5.0,9.0,4.630337715148926,1.1367782354354858,4.7667765617370605
-1.0,122.0,3.0,12.0,3.2125966548919678,4.708830833435059,1.6646711826324463
-37.0,70.0,3.0,3.0,-4.882996082305908,-1.0145846605300903,-2.959538698196411
-2.0,97.0,3.0,9.0,1.6852821111679077,-4.434351444244385,0.6239159107208252
-23.0,62.0,3.0,3.0,-0.06377258896827698,-7.555859088897705,-3.5523569583892822
-23.0,87.0,3.0,6.0,2.0700860023498535,1.255526065826416,-2.687082529067993
16.0,106.0,3.0,11.0,4.113673686981201,-3.6502811908721924,4.939821243286133
24.0,74.0,7.0,8.0,0.5019887089729309,-0.433624804019928,-6.265346527099609
42.0,86.0,7.0,11.0,-3.673964500427246,3.9148051738739014,1.2604494094848633
-39.0,139.0,10.0,12.0,-8.498556137084961,0.8760935068130493,2.96370530128479
4.0,147.0,8.0,15.0,-5.8371500968933105,-9.377388000488281,-4.40333366394043
42.0,134.0,3.0,17.0,-8.31751537322998,4.702841758728027,1.4972724914550781
-10.0,144.0,9.0,14.0,-3.901188850402832,-4.8511271476745605,-2.273883104324341
-21.0,121.0,6.0,10.0,3.8603575229644775,4.634774208068848,2.030123472213745
23.0,91.0,4.0,10.0,2.1197478771209717,-1.3046457767486572,-0.9175037145614624
-4.0,116.0,3.0,11.0,4.048036575317383,2.1265265941619873,4.178563117980957
-9.0,74.0,3.0,6.0,0.5628786683082581,-0.35307976603507996,-7.312090873718262
35.0,124.0,3.0,15.0,0.11282727867364883,6.221044540405273,1.2648249864578247
7.0,74.0,5.0,7.0,0.9904670119285583,-0.7096002101898193,-7.172867298126221
40.0,98.0,5.0,12.0,-2.5882890224456787,-3.104074478149414,4.8337836265563965
8.0,117.0,3.0,12.0,4.305919170379639,2.7085208892822266,3.858003854751587
-12.0,122.0,5.0,11.0,3.20180082321167,5.12708044052124,1.7747056484222412
